slug_game,discipline,event,medal_type,athlete_name,country,address,latitude,longitude,pic,gameyear
2022-beijing,Short Track Speed Skating,Men's 1000m,SILVER,Wenlong LI,People's Republic of China,People's Republic of China,35.000074,104.999927, ,2022
2022-beijing,Short Track Speed Skating,Men's 1000m,BRONZE,Shaoang LIU,Hungary,Budapest,47.4979937,19.0403594,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/Liu_Shaoang.JPG/220px-Liu_Shaoang.JPG,2022
2022-beijing,Short Track Speed Skating,Women's 500m,GOLD,Arianna FONTANA,Italy,Rome,41.8933203,12.4829321,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/Arianna_Fontana_Sochi_ST1500m_09_%28cropped%29.jpg/220px-Arianna_Fontana_Sochi_ST1500m_09_%28cropped%29.jpg,2022
2022-beijing,Short Track Speed Skating,Women's 500m,SILVER,Suzanne SCHULTING,Netherlands,Amsterdam,52.3727598,4.8936041,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/Suzanne_Schulting_%282018%29.jpg/220px-Suzanne_Schulting_%282018%29.jpg,2022
2022-beijing,Short Track Speed Skating,Women's 500m,BRONZE,Kim BOUTIN,Canada,Ottawa,45.4211435,-75.6900574,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/Kim_Boutin_selections.jpg/220px-Kim_Boutin_selections.jpg,2022
2022-beijing,Ski Jumping,Mixed Team,GOLD,Ursa BOGATAJ,Slovenia,Ljubljana,46.0500268,14.5069289,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/Ur%C5%A1a_Bogataj_%28SLO%29_2019.jpg/220px-Ur%C5%A1a_Bogataj_%28SLO%29_2019.jpg,2022
2022-beijing,Ski Jumping,Mixed Team,GOLD,Peter PREVC,Slovenia,Ljubljana,46.0500268,14.5069289,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/20161001_FIS_Sommer_Grand_Prix_Hinzenbach_5483.jpg/220px-20161001_FIS_Sommer_Grand_Prix_Hinzenbach_5483.jpg,2022
2022-beijing,Ski Jumping,Mixed Team,GOLD,Timi ZAJC,Slovenia,Ljubljana,46.0500268,14.5069289,https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/2017-10-01_COC_Klingenthal_Siegerehrung_Timi_Zajc.jpg/220px-2017-10-01_COC_Klingenthal_Siegerehrung_Timi_Zajc.jpg,2022
2022-beijing,Ski Jumping,Mixed Team,GOLD,Nika KRIZNAR,Slovenia,Ljubljana,46.0500268,14.5069289,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/20190302_Seefeld_SJ_9488.jpg/220px-20190302_Seefeld_SJ_9488.jpg,2022
2022-beijing,Ski Jumping,Mixed Team,SILVER,Evgeniy KLIMOV,ROC,Moscow,55.7504461,37.6174943,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/20170105_VST_Bischofshofen_2941.jpg/220px-20170105_VST_Bischofshofen_2941.jpg,2022
2022-beijing,Ski Jumping,Mixed Team,SILVER,Danil SADREEV,ROC,Moscow,55.7504461,37.6174943,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bd/2020-01-22_Ski_Jumping_Competition_Round_Nordic_Mixed_Team_%282020_Winter_Youth_Olympics%29_by_Sandro_Halank%E2%80%93290.jpg/220px-2020-01-22_Ski_Jumping_Competition_Round_Nordic_Mixed_Team_%282020_Winter_Youth_Olympics%29_by_Sandro_Halank%E2%80%93290.jpg,2022
2022-beijing,Ski Jumping,Mixed Team,SILVER,Irina AVVAKUMOVA,ROC,Moscow,55.7504461,37.6174943,https://upload.wikimedia.org/wikipedia/commons/thumb/2/23/Irina_Avvakumova_Hinterzarten2013a.JPG/220px-Irina_Avvakumova_Hinterzarten2013a.JPG,2022
2022-beijing,Ski Jumping,Mixed Team,SILVER,Irma MAKHINIA,ROC,Moscow,55.7504461,37.6174943, ,2022
2022-beijing,Ski Jumping,Mixed Team,BRONZE,Mackenzie BOYD-CLOWES,Canada,Ottawa,45.4211435,-75.6900574,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Boyd-Clowes_Mackenzie_CAN_IMG_9103.JPG/330px-Boyd-Clowes_Mackenzie_CAN_IMG_9103.JPG,2022
2022-beijing,Ski Jumping,Mixed Team,BRONZE,Matthew SOUKUP,Canada,Ottawa,45.4211435,-75.6900574,https://upload.wikimedia.org/wikipedia/commons/thumb/8/87/2017-09-30_COC_Klingenthal_Matthew_Soukop.jpg/120px-2017-09-30_COC_Klingenthal_Matthew_Soukop.jpg,2022
2022-beijing,Ski Jumping,Mixed Team,BRONZE,Abigail STRATE,Canada,Ottawa,45.4211435,-75.6900574,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/2022-03-12_Wintersport%2C_Skisprung-Weltcup_der_Frauen_in_Oberhof_1DX_6302_by_Stepro.jpg/220px-2022-03-12_Wintersport%2C_Skisprung-Weltcup_der_Frauen_in_Oberhof_1DX_6302_by_Stepro.jpg,2022
2022-beijing,Ski Jumping,Mixed Team,BRONZE,Alexandria LOUTITT,Canada,Ottawa,45.4211435,-75.6900574,https://upload.wikimedia.org/wikipedia/commons/thumb/3/37/2022-03-13_Wintersport%2C_Skisprung-Weltcup_der_Frauen_in_Oberhof_1DX_7234_by_Stepro.jpg/220px-2022-03-13_Wintersport%2C_Skisprung-Weltcup_der_Frauen_in_Oberhof_1DX_7234_by_Stepro.jpg,2022
2022-beijing,Snowboard,Men's Snowboard Slopestyle,GOLD,Max PARROT,Canada,Ottawa,45.4211435,-75.6900574, ,2022
2022-beijing,Snowboard,Men's Snowboard Slopestyle,SILVER,Yiming SU,People's Republic of China,People's Republic of China,35.000074,104.999927,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/%E8%8B%8F%E7%BF%8A%E9%B8%A3_Su_Yiming.jpg/330px-%E8%8B%8F%E7%BF%8A%E9%B8%A3_Su_Yiming.jpg,2022
2022-beijing,Snowboard,Men's Snowboard Slopestyle,BRONZE,Mark McMORRIS,Canada,Ottawa,45.4211435,-75.6900574,https://upload.wikimedia.org/wikipedia/commons/thumb/3/34/Mark_McMorris_at_Dew_Tour.jpg/330px-Mark_McMorris_at_Dew_Tour.jpg,2022
2022-beijing,Speed Skating,Women's 1500m,GOLD,Ireen WUST,Netherlands,Amsterdam,52.3727598,4.8936041,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/Ireen_W%C3%BCst_%28NED%29_2013.jpg/220px-Ireen_W%C3%BCst_%28NED%29_2013.jpg,2022
2022-beijing,Speed Skating,Women's 1500m,SILVER,Miho TAKAGI,Japan,Tokyo,35.6828387,139.7594549,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/2013_WSDC_Sochi_-_Miho_Takagi.JPG/330px-2013_WSDC_Sochi_-_Miho_Takagi.JPG,2022
2022-beijing,Speed Skating,Women's 1500m,BRONZE,Antoinette de JONG,Netherlands,Amsterdam,52.3727598,4.8936041,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e3/Women%27s_3000m%2C_2014_Winter_Olympics%2C_Antoinette_de_Jong.jpg/330px-Women%27s_3000m%2C_2014_Winter_Olympics%2C_Antoinette_de_Jong.jpg,2022
2022-beijing,Alpine Skiing,Men's Super-G,GOLD,Matthias MAYER,Austria,Vienna,48.2083537,16.3725042,https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Matthias_Mayer_January_2014.jpg/210px-Matthias_Mayer_January_2014.jpg,2022
2022-beijing,Alpine Skiing,Men's Super-G,SILVER,Ryan COCHRAN-SIEGLE,United States of America,United States of America,39.7837304,-100.445882,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0b/RCSTGFS.jpg/315px-RCSTGFS.jpg,2022
2022-beijing,Alpine Skiing,Men's Super-G,BRONZE,Aleksander Aamodt KILDE,Norway,Oslo,59.9133301,10.7389701,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Aleksander_Aamodt_Kilde_-_Bormio_2019_%28cropped%29.jpg/220px-Aleksander_Aamodt_Kilde_-_Bormio_2019_%28cropped%29.jpg,2022
2022-beijing,Biathlon,Men's 20km Individual,GOLD,Quentin FILLON MAILLET,France,Paris,48.8588897,2.320041022,https://upload.wikimedia.org/wikipedia/commons/thumb/8/80/Quentin_Fillon_Maillet_2017.jpg/220px-Quentin_Fillon_Maillet_2017.jpg,2022
2022-beijing,Biathlon,Men's 20km Individual,SILVER,Anton SMOLSKI,Belarus,Minsk,53.9024716,27.5618225, ,2022
2022-beijing,Biathlon,Men's 20km Individual,BRONZE,Johannes Thingnes BOE,Norway,Oslo,59.9133301,10.7389701,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c5/2018-01-06_IBU_Biathlon_World_Cup_Oberhof_2018_-_Pursuit_Men_137.jpg/220px-2018-01-06_IBU_Biathlon_World_Cup_Oberhof_2018_-_Pursuit_Men_137.jpg,2022
2022-beijing,Cross-Country Skiing,Men's Sprint Free,GOLD,Johannes Hoesflot KLAEBO,Norway,Oslo,59.9133301,10.7389701,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cc/20190301_FIS_NWSC_Seefeld_Medal_Ceremony_850_6079_%28cropped%29.jpg/230px-20190301_FIS_NWSC_Seefeld_Medal_Ceremony_850_6079_%28cropped%29.jpg,2022
2022-beijing,Cross-Country Skiing,Men's Sprint Free,SILVER,Federico PELLEGRINO,Italy,Rome,41.8933203,12.4829321,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/2018-01-14_FIS-Skiweltcup_Dresden_2018_%28Siegerehrungen%29_by_Sandro_Halank%E2%80%93011.jpg/220px-2018-01-14_FIS-Skiweltcup_Dresden_2018_%28Siegerehrungen%29_by_Sandro_Halank%E2%80%93011.jpg,2022
2022-beijing,Cross-Country Skiing,Men's Sprint Free,BRONZE,Alexander TERENTEV,ROC,Moscow,55.7504461,37.6174943,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/2019-01-12_Men%27s_Qualification_at_the_at_FIS_Cross-Country_World_Cup_Dresden_by_Sandro_Halank%E2%80%93523.jpg/220px-2019-01-12_Men%27s_Qualification_at_the_at_FIS_Cross-Country_World_Cup_Dresden_by_Sandro_Halank%E2%80%93523.jpg,2022
2022-beijing,Cross-Country Skiing,Women's Sprint Free,GOLD,Jonna SUNDLING,Sweden,Stockholm,59.3251172,18.0710935,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/2019-01-12_Press_Conference_at_the_at_FIS_Cross-Country_World_Cup_Dresden_by_Sandro_Halank%E2%80%93005.jpg/220px-2019-01-12_Press_Conference_at_the_at_FIS_Cross-Country_World_Cup_Dresden_by_Sandro_Halank%E2%80%93005.jpg,2022
2022-beijing,Cross-Country Skiing,Women's Sprint Free,SILVER,Maja DAHLQVIST,Sweden,Stockholm,59.3251172,18.0710935,https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/2019-01-12_Press_Conference_at_the_at_FIS_Cross-Country_World_Cup_Dresden_by_Sandro_Halank%E2%80%93002.jpg/220px-2019-01-12_Press_Conference_at_the_at_FIS_Cross-Country_World_Cup_Dresden_by_Sandro_Halank%E2%80%93002.jpg,2022
2022-beijing,Cross-Country Skiing,Women's Sprint Free,BRONZE,Jessie DIGGINS,United States of America,United States of America,39.7837304,-100.445882,https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/20180128_FIS_NC_WC_Seefeld_Jesscia_Diggins_850_3406.jpg/220px-20180128_FIS_NC_WC_Seefeld_Jesscia_Diggins_850_3406.jpg,2022
2022-beijing,Curling,Mixed Doubles,GOLD,Amos MOSANER,Italy,Rome,41.8933203,12.4829321, ,2022
2022-beijing,Curling,Mixed Doubles,GOLD,Stefania CONSTANTINI,Italy,Rome,41.8933203,12.4829321, ,2022
2022-beijing,Curling,Mixed Doubles,SILVER,Kristin SKASLIEN,Norway,Oslo,59.9133301,10.7389701,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/Kristin_Skaslien_and_Magnus_Nedregotten.jpg/220px-Kristin_Skaslien_and_Magnus_Nedregotten.jpg,2022
2022-beijing,Curling,Mixed Doubles,SILVER,Magnus NEDREGOTTEN,Norway,Oslo,59.9133301,10.7389701,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/Kristin_Skaslien_and_Magnus_Nedregotten.jpg/220px-Kristin_Skaslien_and_Magnus_Nedregotten.jpg,2022
2022-beijing,Curling,Mixed Doubles,BRONZE,Oskar ERIKSSON,Sweden,Stockholm,59.3251172,18.0710935,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Niklas_Edin_Elite_10_2018.jpg/220px-Niklas_Edin_Elite_10_2018.jpg,2022
2022-beijing,Curling,Mixed Doubles,BRONZE,Almida DE VAL,Sweden,Stockholm,59.3251172,18.0710935,https://upload.wikimedia.org/wikipedia/commons/thumb/8/80/Almida_de_Val_April_2022.jpg/220px-Almida_de_Val_April_2022.jpg,2022
2022-beijing,Freestyle Skiing,Women's Freeski Big Air,GOLD,Ailing Eileen GU,People's Republic of China,People's Republic of China,35.000074,104.999927,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e3/2020-01-18_Eileen_Gu_at_the_2020_Winter_Youth_Olympics_%E2%80%93_Women%27s_Freeski_Slopestyle_%E2%80%93_Mascot_Ceremony_%28Martin_Rulsch%29_18_%28cropped%29.jpg/220px-2020-01-18_Eileen_Gu_at_the_2020_Winter_Youth_Olympics_%E2%80%93_Women%27s_Freeski_Slopestyle_%E2%80%93_Mascot_Ceremony_%28Martin_Rulsch%29_18_%28cropped%29.jpg,2022
2022-beijing,Freestyle Skiing,Women's Freeski Big Air,SILVER,Tess LEDEUX,France,Paris,48.8588897,2.320041022, ,2022
2022-beijing,Freestyle Skiing,Women's Freeski Big Air,BRONZE,Mathilde GREMAUD,Switzerland,Bern,46.9482713,7.4514512,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/Lillehammer_2016_Slopestyle_ski_%2825130788365%29.jpg/220px-Lillehammer_2016_Slopestyle_ski_%2825130788365%29.jpg,2022
2022-beijing,Luge,Women's Singles,GOLD,Natalie GEISENBERGER,Germany,Berlin,52.5170365,13.3888599,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bb/2017-02-05_Natalie_Geisenberger_by_Sandro_Halank%E2%80%935.jpg/220px-2017-02-05_Natalie_Geisenberger_by_Sandro_Halank%E2%80%935.jpg,2022
2022-beijing,Luge,Women's Singles,SILVER,Anna BERREITER,Germany,Berlin,52.5170365,13.3888599,https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/2020-02-01_Men%27s_World_Cup_at_2019-20_Luge_World_Cup_in_Oberhof_by_Sandro_Halank%E2%80%93092.jpg/220px-2020-02-01_Men%27s_World_Cup_at_2019-20_Luge_World_Cup_in_Oberhof_by_Sandro_Halank%E2%80%93092.jpg,2022
2022-beijing,Luge,Women's Singles,BRONZE,Tatyana IVANOVA,ROC,Moscow,55.7504461,37.6174943,https://upload.wikimedia.org/wikipedia/commons/thumb/4/43/2018-11-21_Rennrodel-Weltcup_Innsbruck-Igls_StP_5226_LR10_by_Stepro.jpg/220px-2018-11-21_Rennrodel-Weltcup_Innsbruck-Igls_StP_5226_LR10_by_Stepro.jpg,2022
2022-beijing,Snowboard,Men's Parallel Giant Slalom,GOLD,Benjamin KARL,Austria,Vienna,48.2083537,16.3725042,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Benjamin_Karl.jpg/220px-Benjamin_Karl.jpg,2022
2022-beijing,Snowboard,Men's Parallel Giant Slalom,SILVER,Tim MASTNAK,Slovenia,Ljubljana,46.0500268,14.5069289, ,2022
2022-beijing,Snowboard,Men's Parallel Giant Slalom,BRONZE,Victor WILD,ROC,Moscow,55.7504461,37.6174943,https://upload.wikimedia.org/wikipedia/commons/1/16/Vic_Wild_24_February_2014_%28cropped%29.jpeg,2022
2022-beijing,Snowboard,Women's Parallel Giant Slalom,GOLD,Ester LEDECKA,Czech Republic,Prague,50.0596288,14.44645927,https://upload.wikimedia.org/wikipedia/commons/thumb/5/56/2017_Audi_FIS_Ski_Weltcup_Garmisch-Partenkirchen_Damen_-_Ester_Ledecka_-_by_2eight_-_8SC8527.jpg/220px-2017_Audi_FIS_Ski_Weltcup_Garmisch-Partenkirchen_Damen_-_Ester_Ledecka_-_by_2eight_-_8SC8527.jpg,2022
2022-beijing,Snowboard,Women's Parallel Giant Slalom,SILVER,Daniela ULBING,Austria,Vienna,48.2083537,16.3725042, ,2022
2022-beijing,Snowboard,Women's Parallel Giant Slalom,BRONZE,Gloria KOTNIK,Slovenia,Ljubljana,46.0500268,14.5069289,https://upload.wikimedia.org/wikipedia/commons/thumb/1/19/Gloria_Kotnik_2009.jpg/220px-Gloria_Kotnik_2009.jpg,2022
2022-beijing,Speed Skating,Men's 1500m,GOLD,Kjeld NUIS,Netherlands,Amsterdam,52.3727598,4.8936041,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4f/Kjeld_Nuis_%282018%29.jpg/250px-Kjeld_Nuis_%282018%29.jpg,2022
2022-beijing,Speed Skating,Men's 1500m,SILVER,Thomas KROL,Netherlands,Amsterdam,52.3727598,4.8936041,https://upload.wikimedia.org/wikipedia/commons/thumb/3/38/2016_World_Single_Distance_Speed_Skating_Championships_-_1500m_M_-_Thomas_Krol.jpg/220px-2016_World_Single_Distance_Speed_Skating_Championships_-_1500m_M_-_Thomas_Krol.jpg,2022
2022-beijing,Speed Skating,Men's 1500m,BRONZE,Minseok KIM,Republic of Korea,Republic of Korea,36.638392,127.6961188,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/Lillehammer_2016_-_Speed_skating_Men%27s_500m_race_2_-_Min_Seok_Kim.jpg/330px-Lillehammer_2016_-_Speed_skating_Men%27s_500m_race_2_-_Min_Seok_Kim.jpg,2022
2022-beijing,Alpine Skiing,Women's Slalom,GOLD,Petra VLHOVA,Slovakia,Bratislava,48.1516988,17.1093063,https://upload.wikimedia.org/wikipedia/commons/thumb/6/68/Petra_Vlhov%C3%A1_2018.jpg/220px-Petra_Vlhov%C3%A1_2018.jpg,2022
2022-beijing,Alpine Skiing,Women's Slalom,SILVER,Katharina LIENSBERGER,Austria,Vienna,48.2083537,16.3725042,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e2/2021_Katharina_Liensberger_%2851184225377%29_%28cropped%29_%28cropped%29.jpg/210px-2021_Katharina_Liensberger_%2851184225377%29_%28cropped%29_%28cropped%29.jpg,2022
2022-beijing,Alpine Skiing,Women's Slalom,BRONZE,Wendy HOLDENER,Switzerland,Bern,46.9482713,7.4514512,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Third_place%2C_Wendy_Holdener.jpg/220px-Third_place%2C_Wendy_Holdener.jpg,2022
2022-beijing,Freestyle Skiing,Men's Freeski Big Air,GOLD,Birk RUUD,Norway,Oslo,59.9133301,10.7389701, ,2022
2022-beijing,Freestyle Skiing,Men's Freeski Big Air,SILVER,Colby STEVENSON,United States of America,United States of America,39.7837304,-100.445882, ,2022
2022-beijing,Freestyle Skiing,Men's Freeski Big Air,BRONZE,Henrik HARLAUT,Sweden,Stockholm,59.3251172,18.0710935,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2e/Henrik_Harlaut_at_iF3_Europe.jpg/170px-Henrik_Harlaut_at_iF3_Europe.jpg,2022
2022-beijing,Luge,Doubles,GOLD,Tobias WENDL,Germany,Berlin,52.5170365,13.3888599,https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/2018-11-22_Tobias_Wendl_by_Sandro_Halank.jpg/220px-2018-11-22_Tobias_Wendl_by_Sandro_Halank.jpg,2022
2022-beijing,Luge,Doubles,GOLD,Tobias ARLT,Germany,Berlin,52.5170365,13.3888599,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1b/2018-11-22_Tobias_Arlt_by_Sandro_Halank.jpg/220px-2018-11-22_Tobias_Arlt_by_Sandro_Halank.jpg,2022
2022-beijing,Luge,Doubles,SILVER,Sascha BENECKEN,Germany,Berlin,52.5170365,13.3888599,https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/2018-11-24_Doubles_World_Cup_at_2018-19_Luge_World_Cup_in_Igls_by_Sandro_Halank%E2%80%93220.jpg/220px-2018-11-24_Doubles_World_Cup_at_2018-19_Luge_World_Cup_in_Igls_by_Sandro_Halank%E2%80%93220.jpg,2022
2022-beijing,Luge,Doubles,SILVER,Toni EGGERT,Germany,Berlin,52.5170365,13.3888599,https://upload.wikimedia.org/wikipedia/commons/thumb/9/98/2017-02-04_Toni_Eggert_by_Sandro_Halank_%28cropped%29.jpg/220px-2017-02-04_Toni_Eggert_by_Sandro_Halank_%28cropped%29.jpg,2022
2022-beijing,Luge,Doubles,BRONZE,Thomas STEU,Austria,Vienna,48.2083537,16.3725042,https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/2018-11-21_Thomas_Steu_by_Sandro_Halank.jpg/220px-2018-11-21_Thomas_Steu_by_Sandro_Halank.jpg,2022
2022-beijing,Luge,Doubles,BRONZE,Lorenz KOLLER,Austria,Vienna,48.2083537,16.3725042,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/2018-11-21_Lorenz_Koller_by_Sandro_Halank.jpg/220px-2018-11-21_Lorenz_Koller_by_Sandro_Halank.jpg,2022
2022-beijing,Nordic Combined,Individual Gundersen Normal Hill/10km,GOLD,Vinzenz GEIGER,Germany,Berlin,52.5170365,13.3888599,https://upload.wikimedia.org/wikipedia/commons/thumb/2/26/FIS_Worldcup_Nordic_Combined_Ramsau_20161218_DSC_8360.jpg/220px-FIS_Worldcup_Nordic_Combined_Ramsau_20161218_DSC_8360.jpg,2022
2022-beijing,Nordic Combined,Individual Gundersen Normal Hill/10km,SILVER,Joergen GRAABAK,Norway,Oslo,59.9133301,10.7389701,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c9/20180126_FIS_NC_WC_Seefeld_J%C3%B8rgen_Gr%C3%A5bak_850_0043.jpg/360px-20180126_FIS_NC_WC_Seefeld_J%C3%B8rgen_Gr%C3%A5bak_850_0043.jpg,2022
2022-beijing,Nordic Combined,Individual Gundersen Normal Hill/10km,BRONZE,Lukas GREIDERER,Austria,Vienna,48.2083537,16.3725042,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/20180126_FIS_NC_WC_Seefeld_Lukas_Greiderer_850_9958.jpg/220px-20180126_FIS_NC_WC_Seefeld_Lukas_Greiderer_850_9958.jpg,2022
2022-beijing,Short Track Speed Skating,Men's 1500m,GOLD,Daeheon HWANG,Republic of Korea,Republic of Korea,36.638392,127.6961188, ,2022
2022-beijing,Short Track Speed Skating,Men's 1500m,SILVER,Steven DUBOIS,Canada,Ottawa,45.4211435,-75.6900574, ,2022
2022-beijing,Short Track Speed Skating,Men's 1500m,BRONZE,Semen ELISTRATOV,ROC,Moscow,55.7504461,37.6174943,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Semion_Elistratov_Sochi_2014.jpg/250px-Semion_Elistratov_Sochi_2014.jpg,2022
2022-beijing,Snowboard,Women's Snowboard Cross,GOLD,Lindsey JACOBELLIS,United States of America,United States of America,39.7837304,-100.445882,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Lindsey_Jacobellis.jpg/220px-Lindsey_Jacobellis.jpg,2022
2022-beijing,Snowboard,Women's Snowboard Cross,SILVER,Chloe TRESPEUCH,France,Paris,48.8588897,2.320041022,https://upload.wikimedia.org/wikipedia/commons/thumb/9/94/Chloe_trespeuch2_%28cropped%29.JPG/220px-Chloe_trespeuch2_%28cropped%29.JPG,2022
2022-beijing,Snowboard,Women's Snowboard Cross,BRONZE,Meryeta ODINE,Canada,Ottawa,45.4211435,-75.6900574, ,2022
2022-beijing,Alpine Skiing,Men's Alpine Combined,GOLD,Johannes STROLZ,Austria,Vienna,48.2083537,16.3725042, ,2022
2022-beijing,Alpine Skiing,Men's Alpine Combined,SILVER,Aleksander Aamodt KILDE,Norway,Oslo,59.9133301,10.7389701,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Aleksander_Aamodt_Kilde_-_Bormio_2019_%28cropped%29.jpg/220px-Aleksander_Aamodt_Kilde_-_Bormio_2019_%28cropped%29.jpg,2022
2022-beijing,Alpine Skiing,Men's Alpine Combined,BRONZE,James CRAWFORD,Canada,Ottawa,45.4211435,-75.6900574, ,2022
2022-beijing,Cross-Country Skiing,Women's 10km Classic,GOLD,Therese JOHAUG,Norway,Oslo,59.9133301,10.7389701,https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/20190227_FIS_NWSC_Seefeld_Medal_Ceremony_Therese_Johaug_850_5308_Therese_Johaug.jpg/220px-20190227_FIS_NWSC_Seefeld_Medal_Ceremony_Therese_Johaug_850_5308_Therese_Johaug.jpg,2022
2022-beijing,Cross-Country Skiing,Women's 10km Classic,SILVER,Kerttu NISKANEN,Finland,Helsinki,60.1674881,24.9427473,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/Kerttu_Niskanen%2C_3a_i_RPS_2013.jpg/220px-Kerttu_Niskanen%2C_3a_i_RPS_2013.jpg,2022
2022-beijing,Cross-Country Skiing,Women's 10km Classic,BRONZE,Krista PARMAKOSKI,Finland,Helsinki,60.1674881,24.9427473,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/20190227_FIS_NWSC_Seefeld_Medal_Ceremony_850_5247_Krista_P.jpg/220px-20190227_FIS_NWSC_Seefeld_Medal_Ceremony_850_5247_Krista_P.jpg,2022
2022-beijing,Figure Skating,Men Single Skating,GOLD,Nathan CHEN,United States of America,United States of America,39.7837304,-100.445882,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Nathan_Chen_at_the_2018_Internationaux_de_France_-_Awarding_ceremony.jpg/220px-Nathan_Chen_at_the_2018_Internationaux_de_France_-_Awarding_ceremony.jpg,2022
2022-beijing,Figure Skating,Men Single Skating,SILVER,Yuma KAGIYAMA,Japan,Tokyo,35.6828387,139.7594549,https://upload.wikimedia.org/wikipedia/commons/thumb/3/33/2019-2020_ISU_Junior_Grand_Prix_Final_Yuma_Kagiyama_2019_12_05_0146.jpg/220px-2019-2020_ISU_Junior_Grand_Prix_Final_Yuma_Kagiyama_2019_12_05_0146.jpg,2022
2022-beijing,Figure Skating,Men Single Skating,BRONZE,Shoma UNO,Japan,Tokyo,35.6828387,139.7594549,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Uno_-_2018_Olympics.jpg/220px-Uno_-_2018_Olympics.jpg,2022
